enrollment_id,lastlog-firstlog,study days,early events,mid events,late events
103864,0,1,0,0,4
103865,0,1,0,2,0
103866,18,2,0,0,0
103872,0,1,0,9,0
103874,0,1,0,35,0
103877,0,1,0,0,0
103882,12,2,0,0,13
103884,0,1,0,0,0
103885,0,1,5,0,0
103887,0,1,0,0,0
103889,0,1,0,0,0
103891,0,1,0,0,0
103893,5,2,0,4,1
103894,0,1,0,11,0
103896,0,1,0,0,0
103899,0,1,7,0,0
103914,0,1,0,0,0
103917,7,2,0,2,3
103918,0,1,3,0,0
103930,26,13,45,20,30
103933,0,1,0,2,0
103934,1,2,0,0,69
103938,21,2,16,0,5
103939,0,1,19,0,0
103941,0,1,0,12,0
103944,0,1,0,0,0
103952,2,4,0,0,38
103953,0,1,0,0,0
103956,0,1,0,0,0
103957,0,1,0,0,0
103962,0,1,0,0,0
103968,13,2,3,5,0
103970,0,1,14,0,0
103971,0,1,0,1,0
103974,1,2,18,0,0
103978,1,2,7,0,0
103979,0,1,6,0,0
103980,0,1,0,0,0
103982,0,1,0,0,0
103986,0,1,0,0,0
103988,0,1,0,0,0
103990,0,1,0,0,0
103993,0,1,20,0,0
103997,0,1,0,0,0
103999,0,1,0,6,0
104001,0,1,0,6,0
104003,0,2,0,0,0
104012,13,2,1,0,4
104014,0,2,0,0,0
104015,2,3,36,0,0
104016,0,1,0,0,0
104017,0,1,0,2,0
104018,0,1,0,0,0
104020,0,1,0,0,4
104021,0,1,0,1,0
104023,0,1,0,9,0
104025,0,1,0,1,0
104026,0,1,0,2,0
104031,5,3,0,42,0
104034,0,1,0,4,0
104035,0,1,0,3,0
104036,0,1,0,0,0
104038,0,1,0,0,0
104041,0,1,0,0,0
104042,3,4,0,34,0
104045,0,1,0,9,0
104048,16,3,18,4,0
104049,0,1,0,0,0
104050,0,1,0,0,0
104053,0,1,0,0,0
104054,0,1,0,0,3
104055,8,4,40,8,0
104058,0,1,0,0,0
104059,10,2,0,0,0
104065,0,1,0,2,0
104068,0,1,0,0,0
104073,0,1,0,2,0
104075,9,4,0,23,2
104085,0,1,0,3,0
104086,0,1,1,0,0
104087,0,1,0,0,0
104088,0,2,0,12,0
104091,0,1,0,0,0
104092,0,1,0,0,0
104093,0,1,0,11,0
104097,0,1,0,0,0
104099,0,1,30,0,0
104100,25,4,36,4,9
104101,3,4,19,0,0
104104,0,1,1,0,0
104108,0,1,0,0,0
104117,0,1,0,5,0
104120,0,1,0,0,0
104132,4,2,8,7,0
104134,0,1,6,0,0
104135,0,1,0,0,0
104139,0,1,0,0,0
104142,0,1,0,0,0
104144,0,1,0,6,0
104146,0,1,2,0,0
104148,11,2,0,0,0
104150,0,1,0,0,0
104151,0,1,0,0,0
104152,17,4,33,28,0
104153,0,1,0,0,0
104154,0,1,19,0,0
104157,0,1,0,0,0
104161,0,1,2,0,0
104162,0,1,0,4,0
104168,0,1,0,0,0
104170,0,1,0,0,0
104177,2,2,3,9,0
104178,0,1,0,2,0
104180,0,1,0,0,0
104181,9,4,25,3,0
104182,0,1,0,0,0
104184,0,1,0,16,0
104189,0,2,0,2,0
104191,0,1,0,0,0
104197,1,2,12,0,0
104199,0,1,9,0,0
104200,0,1,0,0,0
104204,0,1,0,4,0
104205,0,1,0,0,0
104207,0,1,0,0,0
104209,0,1,0,0,0
104210,0,1,0,0,0
104213,10,2,0,4,0
104216,0,1,0,0,0
104218,11,2,1,5,0
104220,24,7,26,138,26
104221,23,7,64,19,8
104223,0,1,18,0,0
104224,0,1,0,0,7
104227,0,1,0,2,0
104228,8,2,6,0,0
104229,0,1,14,0,0
104236,0,1,0,0,2
104241,0,1,0,18,0
104243,0,1,0,0,3
104246,25,10,59,3,67
104247,0,1,0,0,0
104249,0,1,0,0,0
104252,0,1,0,0,0
104255,0,1,0,1,0
104261,23,2,0,0,0
104264,1,2,4,0,0
104270,0,1,5,0,0
104272,15,3,16,68,0
104273,0,1,0,12,0
104275,0,1,0,20,0
104277,0,1,0,2,0
104279,0,1,13,0,0
104282,0,1,0,0,0
104284,2,2,66,0,0
104286,0,1,0,0,0
104289,6,2,2,0,0
104294,0,1,4,0,0
104295,0,1,17,0,0
104296,0,1,4,0,0
104297,0,1,0,2,0
104298,0,1,0,0,0
104300,2,4,2,0,0
104302,0,1,79,0,0
104304,0,1,0,24,0
104308,10,3,0,6,0
104317,0,1,0,0,0
104318,1,2,12,0,0
104321,0,1,0,2,0
104323,4,4,59,16,0
104324,0,1,0,0,0
104329,0,1,0,0,0
104333,0,1,0,0,0
104335,0,1,1,0,0
104343,0,1,3,0,0
104348,17,2,0,0,9
104351,0,1,0,0,0
104352,0,1,3,0,0
104355,0,1,2,0,0
104356,0,1,0,0,0
104361,0,1,0,0,0
104366,0,1,0,0,0
104368,0,1,0,5,0
104371,2,3,21,0,0
104373,0,1,0,0,6
104375,0,1,5,0,0
104376,7,4,20,169,0
104380,0,1,0,5,0
104381,0,1,7,0,0
104384,0,1,6,0,0
104385,0,1,0,0,0
104391,0,1,4,0,0
104393,0,1,1,0,0
104398,10,2,11,1,0
104399,0,1,2,0,0
104400,8,3,43,17,0
104401,0,1,0,0,0
104402,0,1,0,0,2
104403,8,3,0,4,0
104410,0,1,6,0,0
104413,0,1,1,0,0
104414,3,2,0,0,0
104415,0,1,62,0,0
104420,0,1,30,0,0
104421,17,3,29,1,2
104422,0,1,4,0,0
104423,23,3,4,0,4
104425,0,1,0,0,0
104431,2,2,41,0,0
104436,0,1,2,0,0
104439,0,1,31,0,0
104443,0,1,33,0,0
104444,0,1,2,0,0
104445,0,1,0,0,0
104448,0,1,0,1,0
104451,0,1,7,0,0
104456,0,2,95,0,0
104457,1,2,44,0,0
104459,0,1,0,0,0
104460,2,2,27,0,0
104465,0,1,0,5,0
104466,0,1,0,0,0
104469,0,1,2,0,0
104474,0,1,1,0,0
104475,4,3,85,150,0
104476,1,2,6,0,0
104477,0,1,19,0,0
104478,0,1,2,0,0
104480,0,1,3,0,0
104485,0,1,0,5,0
104486,0,1,0,0,0
104487,0,1,4,0,0
104489,6,3,0,2,0
104492,0,1,0,0,0
104493,18,3,33,4,6
104494,0,1,0,0,0
104496,0,1,0,0,0
104503,0,1,0,0,0
104509,0,1,0,0,0
104516,0,1,0,0,0
104525,0,1,7,0,0
104528,0,1,0,0,0
104530,3,3,11,0,0
104531,0,1,0,0,0
104532,0,1,0,0,0
104533,0,1,0,1,0
104534,21,2,14,0,3
104536,0,1,8,0,0
104538,0,1,1,0,0
104540,10,5,2,2,0
104545,0,2,12,0,0
104550,0,1,2,0,0
104553,0,1,0,0,0
104555,0,1,0,0,0
104557,0,1,0,0,0
104558,0,1,0,0,0
104560,0,1,0,0,0
104563,0,1,0,249,0
104568,0,1,0,1,0
104570,2,2,21,0,0
104572,0,1,56,0,0
104574,7,4,0,0,86
104577,0,1,4,0,0
104578,0,1,0,0,0
104579,0,1,0,3,0
104581,0,1,0,2,0
104582,0,1,13,0,0
104585,0,1,0,0,0
104586,2,2,26,0,0
104589,0,1,0,0,0
104590,8,3,2,0,0
104593,0,1,2,0,0
104597,0,1,0,0,0
104602,0,1,0,0,0
104603,0,1,0,0,0
104604,0,1,6,0,0
104606,0,1,12,0,0
104610,0,1,19,0,0
104613,3,3,21,0,0
104617,0,1,0,0,0
104618,5,2,7,0,0
104619,0,1,9,0,0
104621,0,1,0,0,0
104626,0,2,71,0,0
104629,0,1,7,0,0
104630,0,1,10,0,0
104632,0,1,0,0,0
104633,0,1,4,0,0
104644,23,2,23,0,1
104645,0,1,0,0,0
104647,0,1,0,0,10
104648,2,2,0,0,4
104654,0,1,0,0,0
104655,0,2,16,0,0
104661,0,1,4,0,0
104663,0,1,0,0,0
104664,0,1,0,12,0
104669,27,6,1,22,82
104671,2,3,67,0,0
104672,0,1,0,0,0
104674,10,4,39,9,0
104675,7,2,9,2,0
104677,0,1,0,0,0
104682,0,1,0,0,0
104683,0,2,0,4,0
104687,4,2,0,151,0
104689,0,1,10,0,0
104693,0,1,0,0,0
104697,12,5,117,2,0
104702,4,2,2,0,0
104706,0,1,3,0,0
104707,10,2,11,3,0
104710,0,1,11,0,0
104713,1,2,15,0,0
104715,2,2,40,0,0
104717,0,1,0,0,0
104720,0,1,13,0,0
104721,0,1,2,0,0
104723,3,3,52,0,0
104727,0,1,41,0,0
104730,0,1,10,0,0
104735,0,1,28,0,0
104737,3,2,14,0,0
104738,0,1,0,0,0
104744,0,1,0,0,0
104746,2,2,2,0,0
104747,14,5,8,11,0
104750,3,2,37,0,0
104751,3,2,2,0,0
104755,0,1,2,0,0
104757,0,1,4,0,0
104759,0,1,0,0,0
104760,11,2,0,0,0
104763,9,3,2,9,7
104765,14,2,1,9,0
104766,2,2,12,0,0
104770,0,1,2,0,0
104774,0,1,18,0,0
104775,0,1,0,0,1
104779,0,1,2,0,0
104785,0,1,0,0,0
104787,0,1,4,0,0
104789,0,1,0,0,0
104795,3,2,26,0,0
104796,0,1,0,0,0
104797,0,1,0,0,0
104800,0,1,5,0,0
104801,0,1,0,0,0
104806,13,7,150,116,0
104808,0,1,11,0,0
104811,0,1,0,0,0
104813,0,1,11,0,0
104819,0,1,0,0,0
104821,0,1,26,0,0
104823,0,1,26,0,0
104824,0,1,3,0,0
104825,0,1,64,0,0
104829,0,1,9,0,0
104830,0,1,0,0,0
104831,0,1,0,0,0
104834,0,1,0,0,0
104837,0,1,0,0,0
104841,0,1,1,0,0
104849,0,1,1,0,0
104850,4,2,18,0,0
104851,0,1,2,0,0
104853,0,1,6,0,0
104857,0,1,0,0,0
104859,0,1,18,0,0
104862,0,1,0,0,9
104863,0,1,9,0,0
104869,0,1,0,0,10
104871,20,2,58,0,0
104872,5,2,0,0,0
104877,0,1,3,0,0
104880,5,2,12,0,0
104883,0,1,3,0,0
104889,0,1,4,0,0
104892,0,1,4,0,0
104894,0,1,0,0,0
104895,0,1,3,0,0
104896,0,1,4,0,0
104897,0,1,0,0,0
104901,21,3,36,0,39
104902,1,2,0,0,21
104909,0,1,8,0,0
104912,0,1,0,0,0
104916,7,2,4,44,0
104920,0,1,2,0,0
104922,3,2,0,25,0
104925,0,1,2,0,0
104929,0,1,11,0,0
104931,0,1,0,0,0
104935,0,1,0,4,0
104936,1,3,1,0,0
104938,0,1,0,0,0
104941,0,1,1,0,0
104942,0,1,4,0,0
104943,0,1,2,0,0
104945,0,1,8,0,0
104947,0,1,1,0,0
104948,0,1,0,0,0
104952,0,1,2,0,0
104954,0,1,0,2,0
104958,0,1,5,0,0
104959,0,1,2,0,0
104966,0,1,0,0,0
104968,0,1,0,0,0
104969,4,3,35,0,0
104971,0,1,0,0,0
104972,0,1,0,0,0
104977,0,1,11,0,0
104979,19,3,12,0,2
104982,0,1,1,0,0
104984,0,1,2,0,0
104987,21,17,0,107,149
104990,0,1,0,0,0
104991,3,4,49,0,0
104994,0,1,1,0,0
104996,0,1,1,0,0
105003,0,1,0,0,0
105004,20,3,56,0,2
105008,0,1,22,0,0
105014,0,1,2,0,0
105016,0,1,0,0,0
105018,0,1,0,6,0
105022,0,1,8,0,0
105024,0,1,0,0,0
105026,0,1,0,0,0
105028,0,1,0,0,0
105029,0,1,0,0,0
105030,0,1,14,0,0
105031,0,1,0,0,0
105035,14,6,49,103,80
105036,0,1,4,0,0
105037,0,1,2,0,0
105049,0,1,0,0,0
105053,0,1,0,0,0
105055,0,1,17,0,0
105057,0,1,0,0,0
105059,0,1,5,0,0
105060,2,2,9,0,0
105061,0,1,0,0,0
105062,0,1,3,0,0
105065,14,3,3,4,0
105066,3,2,15,0,0
105068,0,1,23,0,0
105071,0,1,0,0,0
105073,13,5,20,0,0
105075,0,1,54,0,0
105082,0,1,6,0,0
105086,0,1,0,0,0
105093,5,2,9,0,0
105096,0,1,0,0,0
105100,2,2,15,0,0
105101,0,1,15,0,0
105103,0,1,0,0,0
105105,0,1,4,0,0
105107,0,1,27,0,0
105111,0,1,0,0,39
105112,0,1,0,167,0
105113,4,4,15,0,0
105119,2,2,5,0,0
105125,0,1,7,0,0
105129,0,1,13,0,0
105133,0,1,2,0,0
105134,0,1,0,0,0
105137,20,2,109,0,1
105142,0,1,0,6,0
105150,4,3,0,0,0
105154,2,2,20,0,0
105155,0,1,0,0,0
105156,0,1,11,0,0
105161,0,1,0,0,0
105162,0,1,4,0,0
105163,2,2,161,0,0
105168,0,1,0,0,0
105173,3,2,50,0,0
105177,0,1,7,0,0
105178,28,12,43,8,53
105180,0,1,24,0,0
105184,3,2,0,0,0
105185,0,1,3,0,0
105186,0,1,0,0,0
105187,6,2,53,0,0
105188,25,6,0,94,362
105197,0,1,0,0,16
105198,0,1,0,0,0
105199,0,1,4,0,0
105203,3,2,0,106,0
105205,0,1,0,0,0
105206,0,1,9,0,0
105208,0,1,1,0,0
105210,0,1,14,0,0
105216,23,3,17,0,12
105217,0,1,10,0,0
105218,0,1,0,0,0
105230,0,1,0,0,3
105232,0,1,0,0,0
105234,0,1,4,0,0
105235,0,1,2,0,0
105237,0,1,0,0,0
105239,0,1,4,0,0
105240,0,1,0,0,0
105241,0,1,0,0,0
105242,0,1,2,0,0
105243,0,1,34,0,0
105244,0,1,0,0,0
105246,0,1,2,0,0
105248,0,1,0,0,0
105249,0,1,0,0,0
105256,2,2,30,0,0
105257,1,2,112,0,0
105260,13,2,26,0,3
105262,29,4,26,22,4
105266,0,1,6,0,0
105271,5,2,46,0,0
105273,0,1,16,0,0
105276,28,11,92,40,28
105278,0,1,0,0,34
105279,8,2,0,7,7
105284,0,1,0,0,0
105285,0,1,0,0,0
105286,0,1,0,0,2
105290,0,1,0,0,0
105293,0,1,14,0,0
105295,0,1,0,2,0
105297,0,1,67,0,0
105301,0,1,0,0,0
105302,0,1,0,0,0
105304,7,3,34,0,0
105306,0,1,0,0,0
105308,0,1,0,0,0
105317,0,1,8,0,0
105318,0,1,0,0,0
105324,2,3,0,22,0
105345,0,1,11,0,0
105349,28,12,94,165,193
105360,0,1,4,0,0
105365,0,2,6,0,0
105366,0,1,0,0,0
105368,0,1,1,0,0
105373,0,1,0,0,0
105374,22,2,43,0,69
105375,0,1,0,0,0
105381,3,2,17,0,0
105382,0,1,2,0,0
105389,3,2,30,0,0
105391,0,1,8,0,0
105394,0,1,0,0,0
105400,0,1,12,0,0
105403,0,1,8,0,0
105405,0,1,29,0,0
105407,0,1,0,0,3
105408,14,5,17,1,0
105409,0,1,0,0,0
105417,22,3,1,49,0
105426,2,3,59,0,0
105430,3,3,6,0,0
105435,0,1,1,0,0
105437,0,1,0,0,0
105439,0,1,0,0,0
105445,19,10,143,41,19
105447,0,1,0,0,0
105451,0,1,2,0,0
105453,0,1,3,0,0
105454,0,1,2,0,0
105455,0,1,43,0,0
105456,0,1,0,0,0
105457,0,1,0,0,0
105459,0,1,0,0,0
105461,0,1,0,0,0
105464,3,2,2,0,0
105465,0,1,0,0,0
105470,0,1,2,0,0
105473,0,1,0,0,0
105479,5,2,17,0,0
105480,2,2,11,0,0
105483,23,3,66,0,5
105484,0,1,4,0,0
105485,0,2,2,0,0
105489,0,1,2,0,0
105491,0,1,6,0,0
105492,12,2,0,11,1
105495,3,2,0,0,0
105497,0,1,2,0,0
105502,0,1,0,0,0
105505,10,3,9,0,0
105508,0,1,11,0,0
105513,1,3,45,0,0
105514,0,1,2,0,0
105517,0,1,4,0,0
105518,0,1,2,0,0
105519,0,1,0,0,0
105521,18,6,68,8,5
105524,3,2,9,0,0
105525,0,1,2,0,0
105526,0,1,2,0,0
105527,0,1,3,0,0
105528,0,1,0,0,0
105530,0,1,13,0,0
105532,0,1,3,0,0
105538,0,1,0,0,0
105541,0,1,10,0,0
105544,0,1,0,0,0
105549,0,1,3,0,0
105550,0,1,32,0,0
105551,0,1,0,43,0
105552,5,2,0,0,0
105560,0,1,26,0,0
105561,0,1,0,0,0
105575,0,1,0,0,0
105576,11,3,14,51,0
105577,0,1,0,0,0
105579,0,2,51,0,0
105592,0,1,0,0,0
105596,0,1,2,0,0
105600,0,1,0,0,0
105614,0,1,2,0,0
105615,26,8,63,32,8
105616,13,2,3,1,0
105626,26,7,26,0,1
105628,0,1,6,0,0
105633,0,1,2,0,0
105634,0,1,10,0,0
105636,0,1,9,0,0
105637,0,1,4,0,0
105638,0,1,7,0,0
105642,0,1,1,0,0
105644,1,2,16,0,0
105646,0,1,1,0,0
105647,2,2,40,0,0
105649,26,3,8,0,2
105651,21,3,39,0,8
105652,3,2,3,0,0
105653,0,1,4,0,0
105656,0,1,0,0,0
105658,0,1,3,0,0
105666,0,1,14,0,0
105669,9,2,12,6,0
105671,19,3,3,0,3
105672,0,1,5,0,0
105678,0,1,0,7,0
105679,0,1,0,0,0
105685,0,1,2,0,0
105690,0,1,0,0,0
105694,0,1,14,0,0
105696,0,1,0,0,0
105700,0,1,10,0,0
105701,13,2,0,39,0
105703,1,2,0,0,0
105707,0,1,2,0,0
105711,0,1,0,0,0
105713,0,1,0,0,0
105719,0,1,2,0,0
105722,6,5,25,0,0
105723,3,2,12,0,0
105724,2,2,0,0,28
105729,0,1,0,71,0
105730,0,1,0,0,33
105731,0,1,0,0,0
105735,18,2,22,0,5
105737,0,1,0,0,9
105742,0,1,0,0,8
105743,0,1,0,0,10
105747,0,1,0,0,0
105749,0,1,0,0,0
105750,0,1,0,0,0
105751,0,1,0,0,6
105753,0,1,0,0,32
105754,20,2,38,0,11
105755,12,3,0,0,2
105760,0,1,0,0,24
105769,0,1,0,0,0
105771,0,1,0,0,4
105772,8,3,0,2,94
105774,0,1,0,0,1
105775,0,1,0,0,1
105778,0,1,0,0,3
105779,0,1,0,0,18
105784,0,1,0,2,0
105788,0,1,0,0,1
105791,0,1,0,0,0
105792,0,1,0,0,0
105793,6,2,0,3,4
105795,5,4,0,0,102
105796,0,1,0,0,0
105800,0,1,0,0,29
105805,0,1,0,0,3
105806,0,1,0,0,6
105810,0,1,0,0,0
105812,0,1,0,0,5
105815,0,1,13,0,0
105816,0,1,0,0,1
105817,0,1,0,0,2
105819,0,1,0,0,0
105822,0,1,0,0,4
105824,0,1,0,0,34
105825,0,1,0,0,60
105828,0,1,0,0,12
105829,8,4,0,93,1
105833,0,1,2,0,0
105834,0,1,0,0,0
105835,10,2,0,1,0
105837,0,1,0,0,35
105839,27,9,0,7,13
105841,21,7,44,50,94
105843,27,4,31,0,57
105844,0,1,0,0,0
105846,0,1,0,0,0
105847,0,1,0,0,0
105851,16,2,3,0,2
105852,0,1,0,0,0
105854,0,1,0,0,33
105855,0,1,0,0,0
105857,10,5,0,18,138
105858,0,1,0,0,1
105859,0,1,0,0,0
105864,0,1,1,0,0
105865,19,3,1,0,0
105870,0,1,0,0,0
105875,0,1,0,0,0
105879,0,1,0,0,0
105880,0,1,0,0,0
105883,0,1,0,0,0
105888,0,1,0,0,0
105890,0,1,0,0,0
105893,0,1,0,0,0
105903,0,1,0,0,0
105906,0,1,0,0,0
105907,0,1,0,0,0
105909,3,2,0,0,32
105910,0,1,0,0,0
105911,0,1,0,0,0
105916,0,1,0,0,0
105917,24,3,0,0,0
105919,0,1,0,0,0
105920,16,3,26,41,9
105921,0,1,0,0,54
105922,0,1,0,0,0
105923,0,1,0,0,0
105926,0,1,0,0,0
105927,0,1,0,0,0
105930,0,1,0,0,1
105931,0,1,0,0,13
105944,0,1,0,0,3
105945,0,1,0,0,0
105947,0,1,0,0,0
105952,21,4,1,49,20
105962,6,3,0,2,18
105965,0,1,0,0,5
105973,0,1,0,0,6
105974,10,4,0,23,42
105975,0,1,0,0,8
105977,3,2,0,0,2
105981,0,1,0,0,0
105982,0,1,0,0,0
105983,0,1,0,0,0
105984,0,1,0,0,11
105990,0,2,0,2,0
105992,0,1,0,0,0
105997,12,4,0,21,8
105998,0,1,9,0,0
105999,0,1,4,0,0
106002,0,1,1,0,0
106003,0,2,0,4,0
106005,0,1,0,0,0
106007,0,1,0,0,0
106008,0,1,0,0,0
106010,0,1,0,2,0
106012,0,1,0,0,0
106013,0,1,0,0,0
106021,3,2,0,0,0
106030,0,1,3,0,0
106031,0,1,2,0,0
106033,0,1,2,0,0
106034,12,2,8,0,0
106035,0,1,0,0,0
106037,0,1,0,0,0
106043,0,1,0,0,0
106052,0,1,0,0,0
106056,0,1,0,0,0
106057,0,1,0,18,0
106065,6,4,20,0,0
106068,9,6,28,41,0
106071,0,1,0,3,0
106072,0,1,0,20,0
106074,0,1,0,2,0
106079,0,1,4,0,0
106084,0,1,0,0,0
106087,0,1,0,3,0
106088,0,1,0,9,0
106089,0,1,13,0,0
106092,0,1,0,0,0
106093,0,1,0,0,0
106096,0,1,0,0,0
106097,0,1,0,19,0
106098,0,1,27,0,0
106099,0,1,0,2,0
106101,0,1,8,0,0
106102,1,2,32,0,0
106109,0,1,0,0,0
106110,0,1,10,0,0
106111,0,1,0,6,0
106113,10,2,49,2,0
106117,0,1,0,0,0
106119,0,1,0,3,0
106121,0,1,0,2,0
106123,0,1,0,0,0
106125,0,1,0,2,0
106127,0,1,0,2,0
106133,0,1,0,2,0
106134,13,3,0,21,0
106137,0,1,0,0,0
106138,5,2,4,10,0
106142,0,1,0,0,0
106143,0,1,7,0,0
106144,0,1,4,0,0
106145,19,3,0,0,0
106153,0,1,0,2,0
106156,0,1,1,0,0
106162,0,1,0,2,0
106164,0,1,0,2,0
106165,0,1,0,0,0
106172,0,1,0,0,0
106175,0,1,0,2,0
106180,0,1,0,0,0
106181,0,2,0,0,0
106182,0,1,0,0,0
106183,0,1,0,0,0
106192,0,1,0,0,0
106193,0,1,6,0,0
106195,6,2,17,8,0
106198,0,1,0,44,0
106202,0,1,0,0,0
106204,0,1,0,0,0
106206,0,1,0,0,0
106209,2,3,24,0,0
106214,0,1,0,0,0
106216,0,1,0,8,0
106217,0,1,0,0,0
106219,0,1,0,6,0
106221,5,4,2,40,0
106223,0,1,0,0,0
106229,0,1,3,0,0
106232,0,1,0,0,0
106236,0,1,6,0,0
106237,0,2,0,4,0
106243,0,1,0,0,0
106245,0,1,0,0,0
106252,5,3,176,2,0
106255,11,2,0,1,2
106260,0,1,0,0,0
106262,0,1,0,1,0
106267,0,1,0,0,0
106268,9,3,26,1,0
106270,0,1,0,0,0
106274,0,1,0,0,0
106276,0,1,0,2,0
106281,2,2,0,3,0
106282,0,1,0,0,0
106285,0,1,0,0,0
106295,0,1,0,0,15
106296,0,1,0,0,0
106298,0,1,0,0,7
106306,0,2,0,0,0
106310,0,1,0,0,2
106316,0,1,13,0,0
106320,0,1,0,0,0
106327,0,1,0,0,25
106333,0,1,0,0,0
106334,0,1,0,0,0
106336,14,3,3,2,7
106337,0,1,0,0,0
106338,0,1,2,0,0
106341,4,3,0,10,3
106342,0,1,0,0,0
106343,0,1,0,0,0
106344,0,1,4,0,0
106345,0,1,0,0,0
106346,0,1,0,0,0
106348,0,1,0,15,0
106351,0,1,0,0,0
106352,1,2,13,0,0
106357,6,2,0,5,3
106365,0,1,5,0,0
106367,0,1,0,0,0
106378,0,1,0,0,0
106379,0,1,0,0,0
106381,20,2,2,0,4
106385,0,1,0,2,0
106388,0,2,0,0,13
106389,0,1,0,0,5
106394,0,1,0,0,3
106395,0,1,0,0,0
106397,0,1,0,0,0
106399,0,1,0,0,38
106405,0,1,3,0,0
106406,3,2,0,0,5
106410,6,5,19,5,0
106412,0,1,0,0,1
106415,0,1,0,1,0
106416,15,2,5,0,10
106422,0,1,0,0,0
106423,0,1,6,0,0
106432,0,1,0,0,0
106446,0,1,0,0,1
106449,1,2,0,10,0
106453,0,1,1,0,0
106463,0,1,0,0,6
106464,0,1,6,0,0
106465,0,1,0,0,6
106469,0,1,0,0,0
106474,0,1,20,0,0
106475,0,1,0,0,5
106477,0,1,0,0,0
106481,0,1,0,0,0
106484,0,1,0,0,0
106487,0,1,0,0,0
106491,0,1,0,0,0
106492,0,1,0,0,0
106493,0,1,0,0,0
106494,0,1,0,0,0
106497,0,1,0,0,0
106502,0,1,0,0,0
106503,0,1,0,0,33
106507,0,1,0,0,2
106509,0,1,0,1,0
106510,0,1,0,0,19
106511,16,5,18,0,0
106515,0,1,0,0,0
106518,0,1,0,0,56
106522,0,1,0,0,5
106525,0,1,0,0,0
106531,23,3,16,0,8
106532,0,1,0,0,1
106536,0,2,0,26,0
106537,0,1,0,0,0
106539,24,3,0,0,3
106541,16,2,39,0,18
106543,5,3,0,0,174
106545,0,1,0,0,0
106546,0,1,0,0,0
106547,0,1,0,0,0
106551,0,1,4,0,0
106552,9,2,0,8,19
106554,0,1,0,0,10
106556,0,1,1,0,0
106557,0,1,0,0,0
106566,0,1,0,0,3
106567,0,1,0,0,0
106569,0,1,0,0,0
106572,0,1,0,0,4
106576,0,1,0,0,5
106577,0,1,0,0,0
106578,0,1,0,0,0
106581,22,3,0,0,10
106583,0,1,0,0,18
106584,0,1,0,0,10
106588,10,4,0,0,35
106589,6,3,2,0,0
106590,0,1,0,0,0
106591,18,6,5,1,10
106594,14,2,4,0,15
106597,9,2,16,8,0
106601,0,1,12,0,0
106603,0,1,0,0,0
106607,0,1,0,0,0
106608,0,1,0,0,0
106609,0,1,0,0,0
106612,2,2,0,0,0
106613,0,1,5,0,0
106616,0,1,0,2,0
106619,0,1,0,0,0
106624,0,1,0,0,0
106626,0,1,0,0,4
106628,4,2,0,2,4
106630,0,1,0,11,0
106637,0,1,0,0,0
106640,0,1,0,0,26
106642,0,1,0,0,0
106643,0,1,0,0,2
106644,6,2,4,0,0
106648,9,3,49,3,0
106653,0,1,0,0,0
106654,0,1,0,0,0
106655,3,2,0,0,8
106660,0,1,0,0,9
106663,0,1,0,0,17
106664,0,1,21,0,0
106666,0,1,4,0,0
106667,0,1,0,0,0
106668,0,1,1,0,0
106675,0,1,0,0,0
106677,4,2,0,57,4
106680,0,1,0,0,2
106684,0,1,0,0,3
106685,0,1,5,0,0
106688,0,1,4,0,0
106689,2,3,0,0,80
106690,0,1,0,0,3
106692,0,1,0,0,6
106693,0,1,0,0,5
106696,0,1,0,0,2
106698,19,4,16,0,11
106700,0,1,0,0,0
106701,1,2,0,0,7
106702,4,3,27,0,0
106705,0,1,0,0,7
106707,20,2,1,0,5
106708,0,1,0,3,0
106709,0,1,0,0,38
106710,23,4,1,0,33
106714,0,1,0,0,4
106716,0,1,13,0,0
106717,0,1,0,0,0
106719,0,1,0,0,0
106721,0,1,4,0,0
106722,0,1,0,0,2
106723,0,1,0,0,0
106726,0,1,0,0,3
106727,0,1,0,0,25
106728,0,1,0,0,0
106729,0,1,0,6,0
106737,9,3,9,0,0
106738,0,1,7,0,0
106740,7,2,0,0,52
106741,0,1,5,0,0
106743,0,1,3,0,0
106745,14,3,17,0,62
106749,0,1,0,0,24
106751,0,1,11,0,0
106755,0,1,0,0,6
106756,0,1,0,2,0
106758,28,5,90,0,92
106765,10,2,3,4,0
106767,9,5,0,0,45
106768,19,2,7,0,1
106770,0,1,0,0,0
106772,0,1,2,0,0
106776,0,1,5,0,0
106777,0,1,0,3,0
106778,0,1,1,0,0
106779,0,1,0,0,29
106780,0,1,0,0,9
106781,0,1,0,0,2
106783,0,1,0,0,2
106784,0,1,0,0,3
106787,0,1,2,0,0
106791,9,2,0,2,3
106794,0,1,0,0,0
106795,0,1,0,0,2
106797,0,1,0,0,21
106802,0,1,0,0,0
106804,0,1,0,0,0
106809,0,1,0,2,0
106812,0,1,0,0,0
106815,2,2,0,0,0
106817,0,1,0,0,0
106819,0,1,0,0,4
106826,0,1,0,0,144
106831,1,2,19,0,0
106833,0,1,0,0,0
106834,28,3,19,0,3
106835,0,1,0,0,0
106838,0,1,0,0,0
106846,0,1,11,0,0
106847,0,1,0,0,7
106849,0,1,0,0,25
106854,0,1,0,5,0
106855,0,1,0,0,2
106865,0,1,0,0,0
106868,0,1,0,0,0
106869,0,1,0,0,1
