enrollment_id,navigate,access,problem,page_close,video,discussion,wiki,server,browser
129557,2.0,11.0,10.0,2.0,5.0,1.0,0.0,6.0,25.0
129559,1.0,9.0,19.0,2.0,2.0,0.0,0.0,9.0,24.0
129560,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
129562,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
129566,29.0,64.0,14.0,41.0,26.0,24.0,1.0,113.0,86.0
129568,1.0,22.0,9.0,5.0,3.0,0.0,0.0,18.0,22.0
129571,3.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0
129579,1.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
129580,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129582,7.0,8.0,0.0,5.0,2.0,4.0,2.0,21.0,7.0
129583,8.0,8.0,0.0,5.0,0.0,2.0,1.0,18.0,6.0
129588,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
129590,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
129592,3.0,14.0,0.0,5.0,9.0,0.0,0.0,11.0,20.0
129595,17.0,37.0,11.0,16.0,7.0,68.0,2.0,113.0,45.0
129597,35.0,120.0,14.0,57.0,37.0,14.0,1.0,137.0,141.0
129598,50.0,101.0,0.0,39.0,29.0,1.0,0.0,139.0,81.0
129602,8.0,21.0,12.0,19.0,9.0,11.0,1.0,44.0,37.0
129603,8.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0
129614,3.0,2.0,0.0,1.0,0.0,4.0,0.0,9.0,1.0
129616,9.0,2.0,0.0,2.0,2.0,0.0,0.0,11.0,4.0
129617,3.0,3.0,0.0,2.0,2.0,0.0,0.0,6.0,4.0
129620,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
129624,4.0,5.0,0.0,3.0,1.0,0.0,0.0,9.0,4.0
129626,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
129627,5.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
129628,4.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
129629,3.0,2.0,0.0,1.0,1.0,2.0,0.0,7.0,2.0
129632,14.0,41.0,28.0,19.0,13.0,9.0,1.0,58.0,67.0
129633,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
129638,14.0,17.0,0.0,9.0,4.0,1.0,1.0,33.0,13.0
129640,8.0,8.0,0.0,5.0,2.0,1.0,2.0,19.0,7.0
129641,2.0,8.0,0.0,6.0,1.0,0.0,0.0,10.0,7.0
129642,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
129644,13.0,28.0,5.0,23.0,14.0,2.0,1.0,45.0,41.0
129647,7.0,8.0,0.0,6.0,3.0,5.0,1.0,21.0,9.0
129651,2.0,4.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0
129654,43.0,99.0,25.0,38.0,21.0,181.0,3.0,302.0,108.0
129658,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
129661,8.0,17.0,6.0,8.0,4.0,14.0,1.0,36.0,22.0
129664,12.0,34.0,44.0,23.0,10.0,8.0,1.0,56.0,76.0
129666,14.0,41.0,12.0,27.0,15.0,21.0,2.0,74.0,58.0
129667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
129669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129670,4.0,6.0,0.0,5.0,1.0,0.0,0.0,10.0,6.0
129671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129676,9.0,41.0,2.0,22.0,16.0,0.0,0.0,40.0,50.0
129677,43.0,96.0,24.0,50.0,23.0,54.0,17.0,191.0,116.0
129678,19.0,73.0,12.0,36.0,21.0,10.0,0.0,85.0,86.0
129680,3.0,9.0,0.0,2.0,2.0,0.0,0.0,12.0,4.0
129681,22.0,77.0,43.0,42.0,29.0,1.0,7.0,89.0,132.0
129683,6.0,28.0,0.0,14.0,8.0,0.0,0.0,34.0,22.0
129685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129686,2.0,5.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0
129687,26.0,49.0,32.0,25.0,12.0,16.0,2.0,94.0,68.0
129688,3.0,5.0,0.0,3.0,2.0,1.0,0.0,9.0,5.0
129691,19.0,71.0,19.0,2.0,5.0,8.0,2.0,89.0,37.0
129698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129700,15.0,22.0,0.0,14.0,7.0,10.0,2.0,48.0,22.0
129701,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0
129702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129709,4.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0
129713,4.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
129715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129719,6.0,8.0,4.0,8.0,7.0,0.0,0.0,15.0,18.0
129721,10.0,74.0,0.0,44.0,25.0,0.0,0.0,70.0,83.0
129722,5.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0
129723,10.0,10.0,0.0,6.0,4.0,0.0,2.0,22.0,10.0
129724,2.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,5.0
129727,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
129728,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
129732,2.0,5.0,0.0,4.0,4.0,0.0,0.0,7.0,8.0
129733,24.0,16.0,5.0,3.0,2.0,30.0,15.0,81.0,14.0
129736,12.0,18.0,6.0,10.0,7.0,9.0,2.0,39.0,25.0
129738,24.0,66.0,16.0,30.0,15.0,16.0,9.0,103.0,73.0
129739,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
129740,9.0,50.0,125.0,2.0,13.0,0.0,0.0,44.0,155.0
129742,12.0,28.0,7.0,18.0,9.0,4.0,1.0,44.0,35.0
129743,8.0,7.0,0.0,5.0,2.0,18.0,1.0,34.0,7.0
129744,9.0,3.0,0.0,3.0,1.0,0.0,0.0,12.0,4.0
129746,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
129747,9.0,11.0,0.0,7.0,4.0,1.0,2.0,22.0,12.0
129748,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
129751,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
129754,2.0,8.0,0.0,6.0,4.0,0.0,0.0,10.0,10.0
129762,20.0,31.0,27.0,14.0,9.0,27.0,14.0,84.0,58.0
129763,11.0,47.0,32.0,32.0,10.0,5.0,2.0,58.0,81.0
129765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129770,19.0,43.0,1.0,21.0,9.0,1.0,0.0,56.0,38.0
129771,6.0,6.0,0.0,4.0,3.0,0.0,0.0,12.0,7.0
129774,4.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0
129775,5.0,46.0,20.0,21.0,12.0,2.0,0.0,44.0,62.0
129776,5.0,16.0,4.0,15.0,10.0,0.0,0.0,22.0,28.0
129780,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
129782,2.0,11.0,7.0,10.0,8.0,8.0,0.0,22.0,24.0
129785,48.0,112.0,22.0,52.0,37.0,98.0,8.0,246.0,131.0
129786,2.0,17.0,7.0,12.0,11.0,2.0,0.0,20.0,31.0
129791,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
129792,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
129793,34.0,68.0,17.0,36.0,14.0,18.0,7.0,110.0,84.0
129803,5.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0
129807,26.0,79.0,10.0,40.0,21.0,20.0,1.0,108.0,89.0
129809,7.0,25.0,10.0,13.0,3.0,7.0,0.0,34.0,31.0
129810,1.0,3.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0
129815,4.0,14.0,0.0,9.0,6.0,0.0,0.0,17.0,16.0
129818,27.0,95.0,6.0,70.0,38.0,5.0,1.0,123.0,119.0
129825,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0
129827,14.0,31.0,0.0,15.0,7.0,2.0,0.0,42.0,27.0
129828,7.0,19.0,2.0,12.0,9.0,7.0,0.0,28.0,28.0
129830,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
129833,5.0,9.0,21.0,4.0,0.0,0.0,0.0,18.0,21.0
129837,5.0,4.0,0.0,3.0,0.0,0.0,0.0,8.0,4.0
129839,20.0,78.0,37.0,31.0,13.0,41.0,1.0,104.0,117.0
129841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129844,7.0,16.0,0.0,11.0,9.0,0.0,0.0,23.0,20.0
129848,2.0,4.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0
129850,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129852,15.0,19.0,5.0,6.0,3.0,5.0,1.0,40.0,14.0
129855,5.0,6.0,0.0,3.0,2.0,0.0,0.0,11.0,5.0
129856,8.0,12.0,5.0,9.0,8.0,0.0,1.0,20.0,23.0
129857,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
129859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129864,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
129872,3.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0
129876,29.0,39.0,25.0,23.0,12.0,43.0,5.0,113.0,63.0
129877,18.0,43.0,7.0,22.0,6.0,0.0,1.0,54.0,43.0
129878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129879,4.0,5.0,0.0,3.0,2.0,0.0,0.0,9.0,5.0
129882,7.0,15.0,8.0,13.0,9.0,7.0,7.0,38.0,28.0
129887,7.0,4.0,0.0,3.0,1.0,0.0,1.0,12.0,4.0
129892,15.0,48.0,8.0,23.0,15.0,6.0,2.0,73.0,44.0
129894,5.0,12.0,0.0,2.0,3.0,0.0,0.0,12.0,10.0
129900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129905,5.0,14.0,0.0,7.0,4.0,0.0,0.0,16.0,14.0
129907,1.0,5.0,0.0,4.0,0.0,0.0,0.0,6.0,4.0
129911,3.0,7.0,1.0,4.0,3.0,0.0,0.0,9.0,9.0
129914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129916,21.0,72.0,41.0,30.0,16.0,65.0,21.0,166.0,100.0
129919,3.0,10.0,0.0,4.0,3.0,0.0,0.0,13.0,7.0
129922,25.0,47.0,8.0,26.0,12.0,15.0,6.0,91.0,48.0
129923,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
129924,3.0,5.0,0.0,3.0,3.0,0.0,0.0,8.0,6.0
129930,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
129933,4.0,23.0,6.0,17.0,9.0,0.0,0.0,28.0,31.0
129935,3.0,6.0,0.0,6.0,5.0,21.0,0.0,30.0,11.0
129940,5.0,11.0,0.0,6.0,4.0,0.0,0.0,15.0,11.0
129941,23.0,43.0,6.0,17.0,11.0,9.0,3.0,65.0,47.0
129943,6.0,5.0,0.0,4.0,3.0,0.0,0.0,11.0,7.0
129944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129947,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
129949,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
129951,4.0,5.0,0.0,4.0,1.0,0.0,0.0,9.0,5.0
129953,11.0,31.0,9.0,13.0,7.0,6.0,1.0,40.0,38.0
129957,19.0,75.0,90.0,19.0,1.0,0.0,0.0,93.0,111.0
129961,9.0,26.0,5.0,12.0,7.0,11.0,2.0,38.0,34.0
129962,43.0,53.0,30.0,25.0,9.0,11.0,4.0,111.0,64.0
129966,4.0,16.0,0.0,6.0,3.0,0.0,0.0,20.0,9.0
129967,14.0,36.0,13.0,18.0,14.0,31.0,2.0,77.0,51.0
129973,5.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
129981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129985,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
129991,35.0,142.0,54.0,54.0,37.0,2.0,0.0,111.0,213.0
129992,2.0,6.0,0.0,4.0,0.0,0.0,0.0,8.0,4.0
129998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
130010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130012,9.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0
130014,2.0,9.0,0.0,4.0,2.0,0.0,0.0,11.0,6.0
130016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130017,4.0,4.0,0.0,3.0,0.0,0.0,0.0,8.0,3.0
130029,4.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0
130031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130032,2.0,17.0,0.0,11.0,15.0,0.0,0.0,15.0,30.0
130033,12.0,3.0,0.0,2.0,2.0,0.0,2.0,17.0,4.0
130035,6.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0
130039,23.0,113.0,33.0,4.0,12.0,1.0,1.0,104.0,83.0
130040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130044,3.0,4.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0
130048,3.0,210.0,2.0,81.0,103.0,15.0,0.0,107.0,307.0
130049,9.0,55.0,10.0,22.0,19.0,2.0,0.0,46.0,71.0
130051,5.0,82.0,99.0,26.0,0.0,0.0,0.0,55.0,157.0
130055,4.0,8.0,0.0,4.0,5.0,0.0,0.0,10.0,11.0
130056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130060,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
130070,11.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,0.0
130074,1.0,6.0,0.0,4.0,4.0,0.0,0.0,6.0,9.0
130075,8.0,2.0,0.0,1.0,1.0,1.0,2.0,13.0,2.0
130083,8.0,9.0,0.0,4.0,0.0,0.0,0.0,17.0,4.0
130092,1.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0
130093,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
130094,6.0,5.0,0.0,3.0,2.0,0.0,0.0,11.0,5.0
130096,8.0,20.0,0.0,12.0,9.0,16.0,1.0,41.0,25.0
130098,20.0,95.0,14.0,25.0,7.0,5.0,3.0,122.0,47.0
130104,8.0,29.0,13.0,3.0,1.0,0.0,2.0,37.0,19.0
130105,4.0,55.0,44.0,7.0,3.0,0.0,0.0,64.0,49.0
130106,2.0,11.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0
130120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130121,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
130126,9.0,60.0,42.0,3.0,6.0,1.0,0.0,50.0,71.0
130128,4.0,76.0,35.0,60.0,36.0,1.0,0.0,82.0,130.0
130129,1.0,5.0,0.0,4.0,2.0,0.0,0.0,6.0,6.0
130134,6.0,28.0,2.0,0.0,0.0,0.0,0.0,34.0,2.0
130137,6.0,31.0,0.0,2.0,2.0,0.0,0.0,33.0,8.0
130142,7.0,9.0,0.0,7.0,4.0,0.0,2.0,18.0,11.0
130144,10.0,30.0,12.0,20.0,0.0,0.0,0.0,37.0,35.0
130152,7.0,20.0,0.0,2.0,2.0,2.0,0.0,29.0,4.0
130155,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
130157,10.0,8.0,0.0,8.0,8.0,0.0,0.0,18.0,16.0
130160,44.0,170.0,19.0,112.0,8.0,17.0,0.0,222.0,148.0
130164,2.0,8.0,0.0,7.0,3.0,0.0,0.0,10.0,10.0
130165,1.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0
130166,37.0,73.0,2.0,47.0,22.0,4.0,2.0,111.0,76.0
130170,41.0,223.0,118.0,64.0,51.0,67.0,5.0,268.0,301.0
130174,33.0,123.0,38.0,11.0,7.0,1.0,1.0,149.0,65.0
130177,11.0,25.0,6.0,18.0,6.0,1.0,2.0,36.0,33.0
130178,6.0,17.0,0.0,9.0,4.0,1.0,0.0,24.0,13.0
130181,4.0,12.0,0.0,8.0,4.0,0.0,0.0,14.0,14.0
130183,3.0,12.0,0.0,4.0,0.0,0.0,0.0,15.0,4.0
130186,108.0,214.0,33.0,127.0,34.0,70.0,11.0,356.0,241.0
130187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130190,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
130191,19.0,94.0,59.0,60.0,17.0,71.0,1.0,168.0,153.0
130193,2.0,4.0,0.0,2.0,1.0,0.0,0.0,6.0,3.0
130194,5.0,5.0,6.0,2.0,1.0,0.0,0.0,11.0,8.0
130195,6.0,39.0,4.0,34.0,0.0,0.0,0.0,45.0,38.0
130196,2.0,39.0,2.0,0.0,7.0,0.0,0.0,39.0,11.0
130197,48.0,158.0,75.0,117.0,50.0,43.0,0.0,241.0,250.0
130198,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
130201,5.0,14.0,2.0,9.0,5.0,1.0,2.0,23.0,15.0
130202,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
130206,35.0,141.0,34.0,43.0,25.0,35.0,3.0,199.0,117.0
130207,6.0,2.0,0.0,1.0,1.0,11.0,0.0,19.0,2.0
130211,6.0,10.0,0.0,1.0,1.0,2.0,1.0,14.0,7.0
130212,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0
130213,3.0,15.0,8.0,11.0,2.0,0.0,0.0,19.0,20.0
130221,2.0,6.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0
130224,6.0,17.0,2.0,1.0,1.0,0.0,0.0,22.0,5.0
130227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130229,4.0,16.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0
130230,18.0,53.0,6.0,40.0,22.0,1.0,1.0,72.0,69.0
130233,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
130234,19.0,80.0,28.0,65.0,33.0,1.0,0.0,96.0,130.0
130236,16.0,5.0,0.0,3.0,1.0,28.0,4.0,53.0,4.0
130239,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
130243,3.0,10.0,0.0,7.0,5.0,0.0,0.0,13.0,12.0
130244,8.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0
130245,43.0,142.0,20.0,89.0,46.0,45.0,0.0,222.0,163.0
130246,11.0,27.0,2.0,17.0,5.0,1.0,1.0,35.0,29.0
130248,6.0,4.0,0.0,2.0,1.0,0.0,2.0,12.0,3.0
130250,7.0,9.0,0.0,7.0,2.0,0.0,0.0,16.0,9.0
130251,5.0,38.0,0.0,2.0,1.0,0.0,0.0,36.0,10.0
130256,34.0,143.0,44.0,102.0,49.0,50.0,6.0,209.0,219.0
130260,13.0,106.0,0.0,4.0,56.0,0.0,0.0,51.0,128.0
130262,5.0,4.0,0.0,2.0,1.0,0.0,0.0,9.0,3.0
130266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130267,21.0,47.0,11.0,34.0,20.0,1.0,1.0,73.0,62.0
130268,5.0,4.0,0.0,2.0,1.0,0.0,0.0,9.0,3.0
130269,5.0,17.0,0.0,3.0,3.0,0.0,0.0,22.0,6.0
130270,4.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0
130274,35.0,175.0,34.0,62.0,22.0,1.0,1.0,191.0,139.0
130275,2.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,4.0
130276,6.0,7.0,0.0,4.0,1.0,0.0,0.0,12.0,6.0
130279,27.0,111.0,34.0,4.0,2.0,19.0,4.0,153.0,48.0
130282,4.0,32.0,4.0,3.0,0.0,4.0,0.0,40.0,7.0
130283,2.0,4.0,0.0,3.0,1.0,0.0,0.0,6.0,4.0
130284,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
130285,24.0,85.0,24.0,48.0,22.0,8.0,1.0,100.0,112.0
130288,27.0,97.0,30.0,76.0,37.0,2.0,1.0,125.0,145.0
130292,22.0,99.0,64.0,3.0,2.0,3.0,2.0,98.0,97.0
130293,17.0,48.0,26.0,5.0,1.0,5.0,1.0,66.0,37.0
130294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130295,16.0,45.0,10.0,0.0,0.0,1.0,1.0,54.0,19.0
130296,11.0,29.0,4.0,17.0,12.0,9.0,1.0,51.0,32.0
130298,13.0,46.0,20.0,34.0,18.0,4.0,2.0,62.0,75.0
130305,2.0,16.0,0.0,9.0,6.0,0.0,0.0,14.0,19.0
130308,3.0,18.0,2.0,10.0,12.0,0.0,1.0,16.0,30.0
130311,3.0,61.0,4.0,2.0,0.0,0.0,0.0,64.0,6.0
130312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130318,9.0,33.0,0.0,1.0,1.0,0.0,0.0,41.0,3.0
130321,12.0,8.0,6.0,4.0,1.0,0.0,0.0,17.0,14.0
130322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130326,7.0,9.0,0.0,7.0,5.0,0.0,1.0,17.0,12.0
130328,1.0,7.0,0.0,5.0,0.0,0.0,0.0,8.0,5.0
130329,28.0,76.0,20.0,51.0,26.0,1.0,1.0,102.0,101.0
130330,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
130332,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
130335,3.0,6.0,2.0,3.0,0.0,0.0,0.0,10.0,4.0
130336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130340,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130342,13.0,80.0,43.0,6.0,2.0,1.0,1.0,81.0,65.0
130346,9.0,28.0,0.0,22.0,16.0,0.0,0.0,37.0,38.0
130348,10.0,38.0,37.0,23.0,3.0,7.0,3.0,55.0,66.0
130355,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
130357,13.0,68.0,14.0,45.0,23.0,2.0,1.0,74.0,92.0
130359,7.0,16.0,0.0,2.0,2.0,1.0,1.0,23.0,6.0
130362,3.0,4.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0
130365,17.0,50.0,20.0,25.0,19.0,0.0,1.0,60.0,72.0
130366,2.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0
130368,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
130369,10.0,35.0,4.0,1.0,4.0,0.0,0.0,33.0,21.0
130374,9.0,20.0,6.0,1.0,5.0,4.0,1.0,31.0,15.0
130375,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
130376,5.0,7.0,0.0,1.0,0.0,2.0,2.0,14.0,3.0
130381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130385,20.0,93.0,43.0,28.0,3.0,2.0,1.0,106.0,84.0
130388,7.0,136.0,25.0,28.0,71.0,3.0,0.0,54.0,216.0
130395,3.0,11.0,3.0,4.0,5.0,0.0,0.0,9.0,17.0
130396,28.0,69.0,9.0,37.0,20.0,34.0,3.0,129.0,71.0
130397,5.0,7.0,2.0,1.0,3.0,5.0,0.0,12.0,11.0
130404,2.0,13.0,9.0,4.0,7.0,0.0,0.0,12.0,23.0
130406,11.0,56.0,8.0,8.0,2.0,0.0,0.0,64.0,21.0
130412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130413,4.0,9.0,0.0,1.0,3.0,0.0,0.0,9.0,8.0
130415,10.0,14.0,3.0,2.0,2.0,1.0,2.0,22.0,12.0
130419,20.0,38.0,27.0,23.0,3.0,12.0,13.0,81.0,55.0
130421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130423,25.0,36.0,15.0,14.0,4.0,20.0,3.0,84.0,33.0
130425,38.0,173.0,246.0,38.0,35.0,2.0,1.0,125.0,408.0
130426,1.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0
130431,130.0,207.0,11.0,101.0,22.0,653.0,12.0,965.0,171.0
130434,10.0,31.0,0.0,14.0,8.0,0.0,0.0,38.0,25.0
130436,16.0,20.0,10.0,11.0,6.0,1.0,1.0,34.0,31.0
130437,15.0,82.0,26.0,36.0,41.0,0.0,1.0,67.0,134.0
130438,21.0,37.0,9.0,19.0,13.0,5.0,15.0,75.0,44.0
130439,3.0,7.0,0.0,4.0,1.0,0.0,0.0,9.0,6.0
130441,23.0,204.0,260.0,87.0,86.0,50.0,2.0,315.0,397.0
130452,12.0,42.0,15.0,18.0,13.0,5.0,3.0,49.0,59.0
130453,2.0,4.0,0.0,1.0,2.0,0.0,1.0,5.0,5.0
130455,3.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0
130460,2.0,8.0,0.0,1.0,1.0,2.0,0.0,12.0,2.0
130464,15.0,78.0,48.0,24.0,15.0,5.0,9.0,80.0,114.0
130466,8.0,35.0,17.0,18.0,0.0,0.0,0.0,35.0,43.0
130469,104.0,192.0,14.0,99.0,46.0,175.0,56.0,490.0,196.0
130470,23.0,152.0,66.0,45.0,77.0,1.0,1.0,89.0,276.0
130472,11.0,84.0,24.0,21.0,56.0,2.0,0.0,45.0,153.0
130476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130477,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
130478,2.0,5.0,0.0,3.0,3.0,0.0,0.0,7.0,6.0
130479,8.0,10.0,0.0,3.0,1.0,4.0,1.0,21.0,6.0
130481,15.0,165.0,20.0,40.0,32.0,18.0,1.0,157.0,134.0
130483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130489,4.0,7.0,0.0,2.0,2.0,4.0,2.0,15.0,6.0
130490,29.0,67.0,16.0,38.0,9.0,9.0,1.0,102.0,67.0
130491,8.0,15.0,0.0,7.0,3.0,16.0,9.0,47.0,11.0
130492,3.0,5.0,0.0,2.0,3.0,0.0,0.0,6.0,7.0
130499,6.0,7.0,6.0,1.0,3.0,2.0,1.0,12.0,14.0
130504,6.0,13.0,0.0,3.0,1.0,0.0,0.0,16.0,7.0
130507,1.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,5.0
130508,5.0,22.0,12.0,6.0,11.0,0.0,0.0,13.0,43.0
130519,26.0,38.0,13.0,5.0,5.0,39.0,13.0,110.0,29.0
130520,5.0,8.0,10.0,3.0,2.0,5.0,1.0,19.0,15.0
130521,33.0,27.0,9.0,15.0,4.0,25.0,6.0,91.0,28.0
130522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
