enrollment_id,navigate,access,problem,page_close,video,discussion,wiki,server,browser,lastlog-firstlog,study days,early events,mid events,late events
104189,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,2,0,2,0
104191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104197,6.0,11.0,0.0,5.0,3.0,2.0,1.0,19.0,9.0,1,2,12,0,0
104199,2.0,9.0,0.0,6.0,3.0,3.0,0.0,14.0,9.0,0,1,9,0,0
104200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104204,3.0,5.0,0.0,3.0,1.0,0.0,0.0,8.0,4.0,0,1,0,4,0
104205,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104213,7.0,4.0,0.0,3.0,1.0,0.0,1.0,12.0,4.0,10,2,0,4,0
104216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104218,3.0,6.0,0.0,3.0,2.0,0.0,0.0,9.0,5.0,11,2,1,5,0
104220,15.0,69.0,123.0,20.0,18.0,5.0,0.0,72.0,178.0,24,7,26,138,26
104221,26.0,63.0,24.0,38.0,20.0,3.0,0.0,95.0,79.0,23,7,64,19,8
104223,2.0,11.0,4.0,9.0,8.0,0.0,0.0,14.0,20.0,0,1,18,0,0
104224,6.0,10.0,0.0,6.0,0.0,0.0,0.0,16.0,6.0,0,1,0,0,7
104227,4.0,2.0,0.0,1.0,1.0,1.0,0.0,7.0,2.0,0,1,0,2,0
104228,5.0,8.0,0.0,4.0,1.0,0.0,0.0,13.0,5.0,8,2,6,0,0
104229,1.0,13.0,0.0,6.0,3.0,0.0,0.0,14.0,9.0,0,1,14,0,0
104236,4.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,0,1,0,0,2
104241,11.0,13.0,0.0,11.0,6.0,4.0,2.0,30.0,17.0,0,1,0,18,0
104243,2.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,0,1,0,0,3
104246,31.0,90.0,32.0,46.0,20.0,8.0,2.0,133.0,96.0,25,10,59,3,67
104247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104252,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104255,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,1,0,1,0
104261,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,23,2,0,0,0
104264,3.0,5.0,0.0,2.0,1.0,0.0,0.0,8.0,3.0,1,2,4,0,0
104270,2.0,4.0,2.0,1.0,0.0,0.0,0.0,6.0,3.0,0,1,5,0,0
104272,19.0,60.0,29.0,39.0,0.0,1.0,2.0,68.0,82.0,15,3,16,68,0
104273,1.0,8.0,0.0,7.0,5.0,0.0,0.0,9.0,12.0,0,1,0,12,0
104275,5.0,11.0,4.0,9.0,7.0,0.0,0.0,17.0,19.0,0,1,0,20,0
104277,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,1,0,2,0
104279,2.0,9.0,0.0,8.0,5.0,0.0,0.0,11.0,13.0,0,1,13,0,0
104282,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104284,6.0,47.0,21.0,1.0,1.0,47.0,1.0,70.0,54.0,2,2,66,0,0
104286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104289,4.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,6,2,2,0,0
104294,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0,1,4,0,0
104295,2.0,7.0,9.0,6.0,2.0,0.0,0.0,10.0,16.0,0,1,17,0,0
104296,4.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0,1,4,0,0
104297,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,2,0
104298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104300,6.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2,4,2,0,0
104302,7.0,47.0,35.0,16.0,3.0,1.0,1.0,36.0,74.0,0,1,79,0,0
104304,12.0,29.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0,1,0,24,0
104308,4.0,6.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,10,3,0,6,0
104317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104318,10.0,9.0,2.0,7.0,3.0,2.0,1.0,22.0,12.0,1,2,12,0,0
104321,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,2,0
104323,10.0,57.0,0.0,25.0,31.0,2.0,2.0,57.0,70.0,4,4,59,16,0
104324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104335,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,1,0,0
104343,4.0,3.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,0,1,3,0,0
104348,2.0,5.0,4.0,2.0,1.0,0.0,0.0,8.0,6.0,17,2,0,0,9
104351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104352,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,3,0,0
104355,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,2,0,0
104356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104368,2.0,5.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,0,1,0,5,0
104371,9.0,20.0,0.0,10.0,10.0,0.0,0.0,25.0,24.0,2,3,21,0,0
104373,5.0,6.0,0.0,1.0,1.0,1.0,1.0,13.0,2.0,0,1,0,0,6
104375,1.0,5.0,0.0,1.0,3.0,0.0,0.0,4.0,6.0,0,1,5,0,0
104376,24.0,123.0,35.0,60.0,81.0,21.0,2.0,123.0,223.0,7,4,20,169,0
104380,2.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,5.0,0,1,0,5,0
104381,4.0,7.0,0.0,4.0,2.0,3.0,1.0,15.0,6.0,0,1,7,0,0
104384,1.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,0,1,6,0,0
104385,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
104391,2.0,3.0,0.0,2.0,2.0,0.0,0.0,5.0,4.0,0,1,4,0,0
104393,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0,1,1,0,0
104398,10.0,16.0,0.0,10.0,2.0,0.0,0.0,26.0,12.0,10,2,11,1,0
104399,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,1,2,0,0
104400,4.0,49.0,1.0,27.0,16.0,0.0,0.0,41.0,56.0,8,3,43,17,0
104401,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104402,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,0,0,2
104403,4.0,5.0,0.0,2.0,1.0,0.0,0.0,9.0,3.0,8,3,0,4,0
104410,2.0,4.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,0,1,6,0,0
104413,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0,1,1,0,0
104414,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,2,0,0,0
104415,2.0,13.0,39.0,12.0,11.0,0.0,0.0,17.0,60.0,0,1,62,0,0
104420,7.0,20.0,12.0,1.0,0.0,8.0,1.0,23.0,26.0,0,1,30,0,0
104421,10.0,27.0,0.0,11.0,10.0,2.0,15.0,53.0,22.0,17,3,29,1,2
104422,4.0,5.0,0.0,2.0,1.0,0.0,0.0,9.0,3.0,0,1,4,0,0
104423,3.0,7.0,0.0,4.0,3.0,0.0,0.0,10.0,7.0,23,3,4,0,4
104425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104431,5.0,33.0,8.0,13.0,4.0,12.0,0.0,53.0,22.0,2,2,41,0,0
104436,6.0,3.0,0.0,2.0,0.0,4.0,4.0,17.0,2.0,0,1,2,0,0
104439,8.0,26.0,0.0,13.0,9.0,15.0,3.0,52.0,22.0,0,1,31,0,0
104443,7.0,16.0,17.0,0.0,1.0,0.0,0.0,19.0,22.0,0,1,33,0,0
104444,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,2,0,0
104445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104448,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0,1,0,1,0
104451,7.0,6.0,2.0,0.0,1.0,2.0,0.0,15.0,3.0,0,1,7,0,0
104456,5.0,56.0,32.0,27.0,18.0,2.0,0.0,42.0,98.0,0,2,95,0,0
104457,4.0,17.0,18.0,15.0,11.0,0.0,0.0,22.0,43.0,1,2,44,0,0
104459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104460,7.0,17.0,13.0,1.0,0.0,4.0,0.0,29.0,13.0,2,2,27,0,0
104465,1.0,4.0,0.0,3.0,2.0,0.0,0.0,5.0,5.0,0,1,0,5,0
104466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104469,2.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0,1,2,0,0
104474,2.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0,1,1,0,0
104475,13.0,125.0,68.0,56.0,65.0,14.0,0.0,102.0,239.0,4,3,85,150,0
104476,4.0,4.0,0.0,3.0,3.0,0.0,0.0,8.0,6.0,1,2,6,0,0
104477,1.0,20.0,0.0,0.0,6.0,0.0,0.0,10.0,17.0,0,1,19,0,0
104478,6.0,4.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0,1,2,0,0
104480,9.0,4.0,0.0,0.0,0.0,2.0,3.0,18.0,0.0,0,1,3,0,0
104485,5.0,7.0,0.0,4.0,1.0,0.0,0.0,12.0,5.0,0,1,0,5,0
104486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104487,3.0,4.0,0.0,1.0,3.0,0.0,0.0,5.0,6.0,0,1,4,0,0
104489,4.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,6,3,0,2,0
104492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104493,6.0,28.0,4.0,22.0,16.0,1.0,0.0,36.0,41.0,18,3,33,4,6
104494,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
104496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104503,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104509,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104516,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104525,3.0,5.0,0.0,4.0,3.0,0.0,0.0,8.0,7.0,0,1,7,0,0
104528,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104530,1.0,5.0,4.0,4.0,3.0,0.0,0.0,7.0,10.0,3,3,11,0,0
104531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104533,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,1,0,1,0
104534,6.0,17.0,2.0,1.0,1.0,1.0,0.0,23.0,5.0,21,2,14,0,3
104536,4.0,8.0,2.0,1.0,0.0,15.0,0.0,26.0,4.0,0,1,8,0,0
104538,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,1,0,0
104540,11.0,5.0,0.0,3.0,1.0,13.0,0.0,29.0,4.0,10,5,2,2,0
104545,7.0,11.0,4.0,0.0,0.0,2.0,0.0,21.0,3.0,0,2,12,0,0
104550,4.0,2.0,0.0,1.0,1.0,8.0,0.0,14.0,2.0,0,1,2,0,0
104553,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0,1,0,0,0
104555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104558,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104563,7.0,128.0,112.0,24.0,36.0,2.0,0.0,99.0,210.0,0,1,0,249,0
104568,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,1,0
104570,2.0,22.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2,2,21,0,0
104572,6.0,43.0,10.0,14.0,10.0,5.0,0.0,33.0,55.0,0,1,56,0,0
104574,13.0,64.0,7.0,36.0,20.0,4.0,0.0,79.0,65.0,7,4,0,0,86
104577,7.0,4.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,0,1,4,0,0
104578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104579,2.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,0,1,0,3,0
104581,5.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,0,1,0,2,0
104582,5.0,6.0,8.0,2.0,1.0,0.0,0.0,10.0,12.0,0,1,13,0,0
104585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104586,3.0,25.0,0.0,9.0,4.0,2.0,0.0,22.0,21.0,2,2,26,0,0
104589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104590,10.0,2.0,0.0,1.0,1.0,2.0,1.0,15.0,2.0,8,3,2,0,0
104593,6.0,2.0,0.0,1.0,1.0,1.0,1.0,10.0,2.0,0,1,2,0,0
104597,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104604,2.0,7.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,0,1,6,0,0
104606,4.0,12.0,0.0,3.0,3.0,1.0,0.0,12.0,11.0,0,1,12,0,0
104610,2.0,10.0,6.0,4.0,4.0,0.0,0.0,10.0,16.0,0,1,19,0,0
104613,14.0,24.0,0.0,9.0,6.0,3.0,2.0,38.0,20.0,3,3,21,0,0
104617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104618,7.0,7.0,0.0,4.0,2.0,7.0,1.0,21.0,7.0,5,2,7,0,0
104619,2.0,4.0,4.0,3.0,2.0,0.0,0.0,7.0,8.0,0,1,9,0,0
104621,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104626,8.0,31.0,29.0,22.0,15.0,3.0,0.0,41.0,67.0,0,2,71,0,0
104629,4.0,8.0,0.0,5.0,2.0,0.0,0.0,12.0,7.0,0,1,7,0,0
104630,5.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0,1,10,0,0
104632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104633,3.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,1,4,0,0
104644,4.0,12.0,12.0,4.0,2.0,0.0,0.0,15.0,19.0,23,2,23,0,1
104645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104647,7.0,7.0,0.0,4.0,5.0,0.0,0.0,12.0,11.0,0,1,0,0,10
104648,4.0,5.0,0.0,3.0,1.0,0.0,0.0,9.0,4.0,2,2,0,0,4
104654,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104655,8.0,17.0,0.0,7.0,2.0,1.0,1.0,27.0,9.0,0,2,16,0,0
104661,2.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,0,1,4,0,0
104663,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104664,4.0,12.0,0.0,2.0,1.0,0.0,0.0,15.0,4.0,0,1,0,12,0
104669,14.0,54.0,49.0,22.0,10.0,9.0,3.0,73.0,88.0,27,6,1,22,82
104671,18.0,27.0,27.0,23.0,16.0,10.0,2.0,62.0,61.0,2,3,67,0,0
104672,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
104674,17.0,22.0,8.0,22.0,18.0,0.0,0.0,40.0,47.0,10,4,39,9,0
104675,4.0,11.0,2.0,1.0,1.0,0.0,0.0,15.0,4.0,7,2,9,2,0
104677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104682,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104683,9.0,4.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,0,2,0,4,0
104687,26.0,111.0,42.0,20.0,31.0,3.0,0.0,100.0,133.0,4,2,0,151,0
104689,1.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0,1,10,0,0
104693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104697,20.0,62.0,52.0,32.0,19.0,11.0,1.0,101.0,96.0,12,5,117,2,0
104702,6.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,4,2,2,0,0
104706,3.0,4.0,0.0,2.0,1.0,1.0,0.0,8.0,3.0,0,1,3,0,0
104707,2.0,17.0,0.0,2.0,1.0,0.0,0.0,19.0,3.0,10,2,11,3,0
104710,4.0,11.0,0.0,8.0,3.0,0.0,0.0,15.0,11.0,0,1,11,0,0
104713,4.0,15.0,0.0,6.0,3.0,1.0,0.0,15.0,14.0,1,2,15,0,0
104715,6.0,16.0,16.0,14.0,10.0,0.0,0.0,24.0,38.0,2,2,40,0,0
104717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104720,1.0,15.0,0.0,1.0,1.0,0.0,0.0,16.0,2.0,0,1,13,0,0
104721,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,1,2,0,0
104723,7.0,38.0,15.0,18.0,11.0,0.0,0.0,31.0,58.0,3,3,52,0,0
104727,9.0,25.0,19.0,2.0,0.0,1.0,2.0,31.0,27.0,0,1,41,0,0
104730,2.0,9.0,0.0,5.0,3.0,0.0,0.0,11.0,8.0,0,1,10,0,0
104735,3.0,12.0,13.0,7.0,4.0,2.0,1.0,15.0,27.0,0,1,28,0,0
104737,3.0,7.0,8.0,0.0,0.0,6.0,0.0,15.0,9.0,3,2,14,0,0
104738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104746,3.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,2,2,2,0,0
104747,14.0,24.0,0.0,13.0,2.0,2.0,1.0,37.0,19.0,14,5,8,11,0
104750,7.0,30.0,9.0,0.0,5.0,3.0,1.0,29.0,26.0,3,2,37,0,0
104751,3.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,3,2,2,0,0
104755,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,2,0,0
104757,2.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,0,1,4,0,0
104759,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104760,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11,2,0,0,0
104763,7.0,21.0,0.0,9.0,2.0,9.0,1.0,38.0,11.0,9,3,2,9,7
104765,2.0,17.0,0.0,3.0,0.0,0.0,0.0,18.0,4.0,14,2,1,9,0
104766,8.0,7.0,0.0,5.0,5.0,0.0,0.0,15.0,10.0,2,2,12,0,0
104770,3.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0,1,2,0,0
104774,1.0,16.0,0.0,7.0,4.0,0.0,0.0,17.0,11.0,0,1,18,0,0
104775,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,1
104779,2.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,0,1,2,0,0
104785,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104787,1.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,4,0,0
104789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104795,15.0,27.0,0.0,6.0,6.0,0.0,1.0,43.0,12.0,3,2,26,0,0
104796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104800,5.0,6.0,0.0,1.0,0.0,3.0,0.0,14.0,1.0,0,1,5,0,0
104801,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,1,0,0,0
104806,42.0,95.0,196.0,0.0,1.0,11.0,2.0,152.0,195.0,13,7,150,116,0
104808,3.0,10.0,0.0,6.0,4.0,0.0,0.0,13.0,10.0,0,1,11,0,0
104811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104813,5.0,3.0,9.0,0.0,0.0,0.0,0.0,10.0,7.0,0,1,11,0,0
104819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104821,2.0,9.0,18.0,0.0,0.0,0.0,0.0,12.0,17.0,0,1,26,0,0
104823,1.0,11.0,9.0,10.0,5.0,0.0,0.0,12.0,24.0,0,1,26,0,0
104824,3.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,0,1,3,0,0
104825,5.0,9.0,56.0,2.0,3.0,3.0,1.0,16.0,63.0,0,1,64,0,0
104829,7.0,9.0,0.0,2.0,3.0,1.0,1.0,12.0,11.0,0,1,9,0,0
104830,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104831,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,0
104834,5.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0,1,0,0,0
104837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104841,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,1,0,0
104849,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0,1,1,0,0
104850,9.0,15.0,4.0,7.0,5.0,1.0,1.0,23.0,19.0,4,2,18,0,0
104851,4.0,2.0,0.0,1.0,1.0,1.0,1.0,8.0,2.0,0,1,2,0,0
104853,2.0,7.0,0.0,1.0,1.0,0.0,0.0,8.0,3.0,0,1,6,0,0
104857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104859,1.0,12.0,3.0,6.0,4.0,0.0,0.0,13.0,13.0,0,1,18,0,0
104862,11.0,5.0,6.0,2.0,0.0,4.0,3.0,24.0,7.0,0,1,0,0,9
104863,2.0,4.0,4.0,3.0,2.0,0.0,0.0,6.0,9.0,0,1,9,0,0
104869,3.0,10.0,0.0,2.0,3.0,0.0,0.0,12.0,6.0,0,1,0,0,10
104871,10.0,21.0,30.0,16.0,11.0,1.0,0.0,39.0,50.0,20,2,58,0,0
104872,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5,2,0,0,0
104877,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,3,0,0
104880,2.0,11.0,2.0,1.0,2.0,0.0,0.0,11.0,7.0,5,2,12,0,0
104883,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0,1,3,0,0
104889,1.0,4.0,0.0,2.0,1.0,0.0,0.0,5.0,3.0,0,1,4,0,0
104892,2.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,0,1,4,0,0
104894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104895,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,1,3,0,0
104896,3.0,4.0,0.0,1.0,2.0,1.0,0.0,6.0,5.0,0,1,4,0,0
104897,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,0,0,0
104901,4.0,48.0,20.0,3.0,0.0,0.0,0.0,52.0,23.0,21,3,36,0,39
104902,2.0,16.0,0.0,12.0,9.0,7.0,0.0,23.0,23.0,1,2,0,0,21
104909,4.0,3.0,5.0,1.0,1.0,0.0,0.0,8.0,6.0,0,1,8,0,0
104912,3.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0,1,0,0,0
104916,3.0,26.0,16.0,13.0,9.0,0.0,0.0,23.0,44.0,7,2,4,44,0
104920,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,2,0,0
104922,5.0,19.0,6.0,5.0,8.0,6.0,0.0,21.0,28.0,3,2,0,25,0
104925,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0,1,2,0,0
104929,6.0,6.0,6.0,3.0,1.0,0.0,0.0,13.0,9.0,0,1,11,0,0
104931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104935,2.0,4.0,0.0,3.0,1.0,0.0,0.0,6.0,4.0,0,1,0,4,0
104936,6.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,1,3,1,0,0
104938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0
104941,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,1,1,0,0
104942,1.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0,1,4,0,0
104943,3.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0,1,2,0,0
104945,1.0,4.0,3.0,3.0,2.0,0.0,0.0,5.0,8.0,0,1,8,0,0
104947,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,1,1,0,0
